time_ns,cycle,freq_step,f_word_hex,freq_hz,wave_out,step_sync
23770,1183,2,0x0f5c28f3,2999999,67,0
23790,1184,2,0x0f5c28f3,2999999,78,0
23810,1185,2,0x0f5c28f3,2999999,97,0
23830,1186,2,0x0f5c28f3,2999999,119,0
23850,1187,2,0x0f5c28f3,2999999,143,0
23870,1188,2,0x0f5c28f3,2999999,165,0
23890,1189,2,0x0f5c28f3,2999999,181,0
23910,1190,2,0x0f5c28f3,2999999,190,0
23930,1191,2,0x0f5c28f3,2999999,190,0
23950,1192,2,0x0f5c28f3,2999999,181,0
23970,1193,2,0x0f5c28f3,2999999,165,0
23990,1194,2,0x0f5c28f3,2999999,143,0
24010,1195,2,0x0f5c28f3,2999999,120,0
24030,1196,2,0x0f5c28f3,2999999,97,0
24050,1197,2,0x0f5c28f3,2999999,78,0
24070,1198,2,0x0f5c28f3,2999999,67,0
24090,1199,2,0x0f5c28f3,2999999,64,0
24110,1200,2,0x0f5c28f3,2999999,70,0
24130,1201,2,0x0f5c28f3,2999999,84,0
24150,1202,2,0x0f5c28f3,2999999,104,0
24170,1203,2,0x0f5c28f3,2999999,127,0
24190,1204,2,0x0f5c28f3,2999999,151,0
24210,1205,2,0x0f5c28f3,2999999,171,0
24230,1206,2,0x0f5c28f3,2999999,185,0
24250,1207,2,0x0f5c28f3,2999999,191,0
24270,1208,2,0x0f5c28f3,2999999,188,0
24290,1209,2,0x0f5c28f3,2999999,177,0
24310,1210,2,0x0f5c28f3,2999999,158,0
24330,1211,2,0x0f5c28f3,2999999,136,0
24350,1212,2,0x0f5c28f3,2999999,112,0
24370,1213,2,0x0f5c28f3,2999999,90,0
24390,1214,2,0x0f5c28f3,2999999,74,0
24410,1215,2,0x0f5c28f3,2999999,65,0
24430,1216,2,0x0f5c28f3,2999999,65,0
24450,1217,2,0x0f5c28f3,2999999,74,0
24470,1218,2,0x0f5c28f3,2999999,90,0
24490,1219,2,0x0f5c28f3,2999999,112,0
24510,1220,2,0x0f5c28f3,2999999,135,0
24530,1221,2,0x0f5c28f3,2999999,158,0
24550,1222,2,0x0f5c28f3,2999999,177,0
24570,1223,2,0x0f5c28f3,2999999,188,0
24590,1224,2,0x0f5c28f3,2999999,191,0
24610,1225,2,0x0f5c28f3,2999999,185,0
24630,1226,2,0x0f5c28f3,2999999,171,0
24650,1227,2,0x0f5c28f3,2999999,151,0
24670,1228,2,0x0f5c28f3,2999999,128,0
24690,1229,2,0x0f5c28f3,2999999,104,0
24710,1230,2,0x0f5c28f3,2999999,84,0
24730,1231,2,0x0f5c28f3,2999999,70,0
24750,1232,2,0x0f5c28f3,2999999,64,0
24770,1233,2,0x0f5c28f3,2999999,67,0
24790,1234,2,0x0f5c28f3,2999999,78,0
24810,1235,2,0x0f5c28f3,2999999,97,0
24830,1236,2,0x0f5c28f3,2999999,119,0
24850,1237,2,0x0f5c28f3,2999999,143,0
24870,1238,2,0x0f5c28f3,2999999,165,0
24890,1239,2,0x0f5c28f3,2999999,181,0
24910,1240,2,0x0f5c28f3,2999999,190,0
24930,1241,2,0x0f5c28f3,2999999,190,0
24950,1242,2,0x0f5c28f3,2999999,181,0
24970,1243,2,0x0f5c28f3,2999999,165,0
24990,1244,2,0x0f5c28f3,2999999,143,0
25010,1245,2,0x0f5c28f3,2999999,120,0
25030,1246,2,0x0f5c28f3,2999999,97,0
25050,1247,2,0x0f5c28f3,2999999,78,0
25070,1248,2,0x0f5c28f3,2999999,67,0
25090,1249,2,0x0f5c28f3,2999999,64,0
25110,1250,2,0x0f5c28f3,2999999,70,0
25130,1251,2,0x0f5c28f3,2999999,84,0
25150,1252,2,0x0f5c28f3,2999999,104,0
25170,1253,2,0x0f5c28f3,2999999,127,0
25190,1254,2,0x0f5c28f3,2999999,151,0
25210,1255,2,0x0f5c28f3,2999999,171,0
25230,1256,2,0x0f5c28f3,2999999,185,0
25250,1257,2,0x0f5c28f3,2999999,191,0
25270,1258,2,0x0f5c28f3,2999999,188,0
25290,1259,2,0x0f5c28f3,2999999,177,0
25310,1260,2,0x0f5c28f3,2999999,158,0
25330,1261,2,0x0f5c28f3,2999999,136,0
25350,1262,2,0x0f5c28f3,2999999,112,0
25370,1263,2,0x0f5c28f3,2999999,90,0
25390,1264,2,0x0f5c28f3,2999999,74,0
25410,1265,2,0x0f5c28f3,2999999,65,0
25430,1266,2,0x0f5c28f3,2999999,65,0
25450,1267,2,0x0f5c28f3,2999999,74,0
25470,1268,2,0x0f5c28f3,2999999,90,0
25490,1269,2,0x0f5c28f3,2999999,112,0
25510,1270,2,0x0f5c28f3,2999999,135,0
25530,1271,2,0x0f5c28f3,2999999,158,0
25550,1272,2,0x0f5c28f3,2999999,177,0
25570,1273,2,0x0f5c28f3,2999999,188,0
25590,1274,2,0x0f5c28f3,2999999,191,0
25610,1275,2,0x0f5c28f3,2999999,185,0
25630,1276,2,0x0f5c28f3,2999999,171,0
25650,1277,2,0x0f5c28f3,2999999,151,0
25670,1278,2,0x0f5c28f3,2999999,128,0
25690,1279,2,0x0f5c28f3,2999999,104,0
25710,1280,2,0x0f5c28f3,2999999,84,0
25730,1281,2,0x0f5c28f3,2999999,70,0
25750,1282,2,0x0f5c28f3,2999999,64,0
25770,1283,2,0x0f5c28f3,2999999,67,0
25790,1284,2,0x0f5c28f3,2999999,78,0
25810,1285,2,0x0f5c28f3,2999999,97,0
25830,1286,2,0x0f5c28f3,2999999,119,0
25850,1287,2,0x0f5c28f3,2999999,143,0
25870,1288,2,0x0f5c28f3,2999999,165,0
25890,1289,2,0x0f5c28f3,2999999,181,0
25910,1290,2,0x0f5c28f3,2999999,190,0
25930,1291,2,0x0f5c28f3,2999999,190,0
25950,1292,2,0x0f5c28f3,2999999,181,0
25970,1293,2,0x0f5c28f3,2999999,165,0
25990,1294,2,0x0f5c28f3,2999999,143,0
26010,1295,2,0x0f5c28f3,2999999,120,0
26030,1296,2,0x0f5c28f3,2999999,97,0
26050,1297,2,0x0f5c28f3,2999999,78,0
26070,1298,2,0x0f5c28f3,2999999,67,0
26090,1299,2,0x0f5c28f3,2999999,64,0
26110,1300,2,0x0f5c28f3,2999999,70,0
26130,1301,2,0x0f5c28f3,2999999,84,0
26150,1302,2,0x0f5c28f3,2999999,104,0
26170,1303,2,0x0f5c28f3,2999999,127,0
26190,1304,2,0x0f5c28f3,2999999,151,0
26210,1305,2,0x0f5c28f3,2999999,171,0
26230,1306,2,0x0f5c28f3,2999999,185,0
26250,1307,2,0x0f5c28f3,2999999,191,0
26270,1308,2,0x0f5c28f3,2999999,188,0
26290,1309,2,0x0f5c28f3,2999999,177,0
26310,1310,2,0x0f5c28f3,2999999,158,0
26330,1311,2,0x0f5c28f3,2999999,136,0
26350,1312,2,0x0f5c28f3,2999999,112,0
26370,1313,2,0x0f5c28f3,2999999,90,0
26390,1314,2,0x0f5c28f3,2999999,74,0
26410,1315,2,0x0f5c28f3,2999999,65,0
26430,1316,2,0x0f5c28f3,2999999,65,0
26450,1317,2,0x0f5c28f3,2999999,74,0
26470,1318,2,0x0f5c28f3,2999999,90,0
26490,1319,2,0x0f5c28f3,2999999,112,0
26510,1320,2,0x0f5c28f3,2999999,135,0
26530,1321,2,0x0f5c28f3,2999999,158,0
26550,1322,2,0x0f5c28f3,2999999,177,0
26570,1323,2,0x0f5c28f3,2999999,188,0
26590,1324,2,0x0f5c28f3,2999999,191,0
26610,1325,2,0x0f5c28f3,2999999,185,0
26630,1326,2,0x0f5c28f3,2999999,171,0
26650,1327,2,0x0f5c28f3,2999999,151,0
26670,1328,2,0x0f5c28f3,2999999,128,0
26690,1329,2,0x0f5c28f3,2999999,104,0
26710,1330,2,0x0f5c28f3,2999999,84,0
26730,1331,2,0x0f5c28f3,2999999,70,0
26750,1332,2,0x0f5c28f3,2999999,64,0
26770,1333,2,0x0f5c28f3,2999999,67,0
26790,1334,2,0x0f5c28f3,2999999,78,0
26810,1335,2,0x0f5c28f3,2999999,97,0
26830,1336,2,0x0f5c28f3,2999999,119,0
26850,1337,2,0x0f5c28f3,2999999,143,0
26870,1338,2,0x0f5c28f3,2999999,165,0
26890,1339,2,0x0f5c28f3,2999999,181,0
26910,1340,2,0x0f5c28f3,2999999,190,0
26930,1341,2,0x0f5c28f3,2999999,190,0
26950,1342,2,0x0f5c28f3,2999999,181,0
26970,1343,2,0x0f5c28f3,2999999,165,0
26990,1344,2,0x0f5c28f3,2999999,143,0
27010,1345,2,0x0f5c28f3,2999999,120,0
27030,1346,2,0x0f5c28f3,2999999,97,0
27050,1347,2,0x0f5c28f3,2999999,78,0
27070,1348,2,0x0f5c28f3,2999999,67,0
27090,1349,2,0x0f5c28f3,2999999,64,0
27110,1350,2,0x0f5c28f3,2999999,70,0
27130,1351,2,0x0f5c28f3,2999999,84,0
27150,1352,2,0x0f5c28f3,2999999,104,0
27170,1353,2,0x0f5c28f3,2999999,127,0
27190,1354,2,0x0f5c28f3,2999999,151,0
27210,1355,2,0x0f5c28f3,2999999,171,0
27230,1356,2,0x0f5c28f3,2999999,185,0
27250,1357,2,0x0f5c28f3,2999999,191,0
27270,1358,2,0x0f5c28f3,2999999,188,0
27290,1359,2,0x0f5c28f3,2999999,177,0
27310,1360,2,0x0f5c28f3,2999999,158,0
27330,1361,2,0x0f5c28f3,2999999,136,0
27350,1362,2,0x0f5c28f3,2999999,112,0
27370,1363,2,0x0f5c28f3,2999999,90,0
27390,1364,2,0x0f5c28f3,2999999,74,0
27410,1365,2,0x0f5c28f3,2999999,65,0
27430,1366,2,0x0f5c28f3,2999999,65,0
27450,1367,2,0x0f5c28f3,2999999,74,0
27470,1368,2,0x0f5c28f3,2999999,90,0
27490,1369,2,0x0f5c28f3,2999999,112,0
27510,1370,2,0x0f5c28f3,2999999,135,0
27530,1371,2,0x0f5c28f3,2999999,158,0
27550,1372,2,0x0f5c28f3,2999999,177,0
27570,1373,2,0x0f5c28f3,2999999,188,0
27590,1374,2,0x0f5c28f3,2999999,191,0
27610,1375,2,0x0f5c28f3,2999999,185,0
27630,1376,2,0x0f5c28f3,2999999,171,0
27650,1377,2,0x0f5c28f3,2999999,151,0
27670,1378,2,0x0f5c28f3,2999999,128,0
27690,1379,2,0x0f5c28f3,2999999,104,0
27710,1380,2,0x0f5c28f3,2999999,84,0
27730,1381,2,0x0f5c28f3,2999999,70,0
27750,1382,2,0x0f5c28f3,2999999,64,0
27770,1383,2,0x0f5c28f3,2999999,67,0
27790,1384,2,0x0f5c28f3,2999999,78,0
27810,1385,2,0x0f5c28f3,2999999,97,0
27830,1386,2,0x0f5c28f3,2999999,119,0
27850,1387,2,0x0f5c28f3,2999999,143,0
27870,1388,2,0x0f5c28f3,2999999,165,0
27890,1389,2,0x0f5c28f3,2999999,181,0
27910,1390,2,0x0f5c28f3,2999999,190,0
27930,1391,2,0x0f5c28f3,2999999,190,0
27950,1392,2,0x0f5c28f3,2999999,181,0
27970,1393,2,0x0f5c28f3,2999999,165,0
27990,1394,2,0x0f5c28f3,2999999,143,0
28010,1395,2,0x0f5c28f3,2999999,120,0
28030,1396,2,0x0f5c28f3,2999999,97,0
28050,1397,2,0x0f5c28f3,2999999,78,0
28070,1398,2,0x0f5c28f3,2999999,67,0
28090,1399,2,0x0f5c28f3,2999999,64,0
28110,1400,2,0x0f5c28f3,2999999,70,0
28130,1401,2,0x0f5c28f3,2999999,84,0
28150,1402,2,0x0f5c28f3,2999999,104,0
28170,1403,2,0x0f5c28f3,2999999,127,0
28190,1404,2,0x0f5c28f3,2999999,151,0
28210,1405,2,0x0f5c28f3,2999999,171,0
28230,1406,2,0x0f5c28f3,2999999,185,0
28250,1407,2,0x0f5c28f3,2999999,191,0
28270,1408,2,0x0f5c28f3,2999999,188,0
28290,1409,2,0x0f5c28f3,2999999,177,0
28310,1410,2,0x0f5c28f3,2999999,158,0
28330,1411,2,0x0f5c28f3,2999999,136,0
28350,1412,2,0x0f5c28f3,2999999,112,0
28370,1413,2,0x0f5c28f3,2999999,90,0
28390,1414,2,0x0f5c28f3,2999999,74,0
28410,1415,2,0x0f5c28f3,2999999,65,0
28430,1416,2,0x0f5c28f3,2999999,65,0
28450,1417,2,0x0f5c28f3,2999999,74,0
28470,1418,2,0x0f5c28f3,2999999,90,0
28490,1419,2,0x0f5c28f3,2999999,112,0
28510,1420,2,0x0f5c28f3,2999999,135,0
28530,1421,2,0x0f5c28f3,2999999,158,0
28550,1422,2,0x0f5c28f3,2999999,177,0
28570,1423,2,0x0f5c28f3,2999999,188,0
28590,1424,2,0x0f5c28f3,2999999,191,0
28610,1425,2,0x0f5c28f3,2999999,185,0
28630,1426,2,0x0f5c28f3,2999999,171,0
28650,1427,2,0x0f5c28f3,2999999,151,0
28670,1428,2,0x0f5c28f3,2999999,128,0
28690,1429,2,0x0f5c28f3,2999999,104,0
28710,1430,2,0x0f5c28f3,2999999,84,0
28730,1431,2,0x0f5c28f3,2999999,70,0
28750,1432,2,0x0f5c28f3,2999999,64,0
28770,1433,2,0x0f5c28f3,2999999,67,0
28790,1434,2,0x0f5c28f3,2999999,78,0
28810,1435,2,0x0f5c28f3,2999999,97,0
28830,1436,2,0x0f5c28f3,2999999,119,0
28850,1437,2,0x0f5c28f3,2999999,143,0
28870,1438,2,0x0f5c28f3,2999999,165,0
28890,1439,2,0x0f5c28f3,2999999,181,0
28910,1440,2,0x0f5c28f3,2999999,190,0
28930,1441,2,0x0f5c28f3,2999999,190,0
28950,1442,2,0x0f5c28f3,2999999,181,0
28970,1443,2,0x0f5c28f3,2999999,165,0
28990,1444,2,0x0f5c28f3,2999999,143,0
29010,1445,2,0x0f5c28f3,2999999,120,0
29030,1446,2,0x0f5c28f3,2999999,97,0
29050,1447,2,0x0f5c28f3,2999999,78,0
29070,1448,2,0x0f5c28f3,2999999,67,0
29090,1449,2,0x0f5c28f3,2999999,64,0
29110,1450,2,0x0f5c28f3,2999999,70,0
29130,1451,2,0x0f5c28f3,2999999,84,0
29150,1452,2,0x0f5c28f3,2999999,104,0
29170,1453,2,0x0f5c28f3,2999999,127,0
29190,1454,2,0x0f5c28f3,2999999,151,0
29210,1455,2,0x0f5c28f3,2999999,171,0
29230,1456,2,0x0f5c28f3,2999999,185,0
29250,1457,2,0x0f5c28f3,2999999,191,0
29270,1458,2,0x0f5c28f3,2999999,188,0
29290,1459,2,0x0f5c28f3,2999999,177,0
29310,1460,2,0x0f5c28f3,2999999,158,0
29330,1461,2,0x0f5c28f3,2999999,136,0
29350,1462,2,0x0f5c28f3,2999999,112,0
29370,1463,2,0x0f5c28f3,2999999,90,0
29390,1464,2,0x0f5c28f3,2999999,74,0
29410,1465,2,0x0f5c28f3,2999999,65,0
29430,1466,2,0x0f5c28f3,2999999,65,0
29450,1467,2,0x0f5c28f3,2999999,74,0
29470,1468,2,0x0f5c28f3,2999999,90,0
29490,1469,2,0x0f5c28f3,2999999,112,0
29510,1470,2,0x0f5c28f3,2999999,135,0
29530,1471,2,0x0f5c28f3,2999999,158,0
29550,1472,2,0x0f5c28f3,2999999,177,0
29570,1473,2,0x0f5c28f3,2999999,188,0
29590,1474,2,0x0f5c28f3,2999999,191,0
29610,1475,2,0x0f5c28f3,2999999,185,0
29630,1476,2,0x0f5c28f3,2999999,171,0
29650,1477,2,0x0f5c28f3,2999999,151,0
29670,1478,2,0x0f5c28f3,2999999,128,0
29690,1479,2,0x0f5c28f3,2999999,104,0
29710,1480,2,0x0f5c28f3,2999999,84,0
29730,1481,2,0x0f5c28f3,2999999,70,0
29750,1482,2,0x0f5c28f3,2999999,64,0
29770,1483,2,0x0f5c28f3,2999999,67,0
29790,1484,2,0x0f5c28f3,2999999,78,0
29810,1485,2,0x0f5c28f3,2999999,97,0
29830,1486,2,0x0f5c28f3,2999999,119,0
29850,1487,2,0x0f5c28f3,2999999,143,0
29870,1488,2,0x0f5c28f3,2999999,165,0
29890,1489,2,0x0f5c28f3,2999999,181,0
29910,1490,2,0x0f5c28f3,2999999,190,0
29930,1491,2,0x0f5c28f3,2999999,190,0
29950,1492,2,0x0f5c28f3,2999999,181,0
29970,1493,2,0x0f5c28f3,2999999,165,0
29990,1494,2,0x0f5c28f3,2999999,143,0
30010,1495,2,0x0f5c28f3,2999999,120,0
30030,1496,2,0x0f5c28f3,2999999,97,0
30050,1497,2,0x0f5c28f3,2999999,78,0
30070,1498,2,0x0f5c28f3,2999999,67,0
30090,1499,2,0x0f5c28f3,2999999,64,0
30110,1500,2,0x147ae144,3999999,70,1
30130,1501,3,0x147ae144,3999999,84,0
30150,1502,3,0x147ae144,3999999,104,0
30170,1503,3,0x147ae144,3999999,128,0
30190,1504,3,0x147ae144,3999999,158,0
30210,1505,3,0x147ae144,3999999,181,0
30230,1506,3,0x147ae144,3999999,191,0
30250,1507,3,0x147ae144,3999999,185,0
30270,1508,3,0x147ae144,3999999,165,0
30290,1509,3,0x147ae144,3999999,136,0
30310,1510,3,0x147ae144,3999999,104,0
30330,1511,3,0x147ae144,3999999,78,0
30350,1512,3,0x147ae144,3999999,65,0
30370,1513,3,0x147ae144,3999999,67,0
30390,1514,3,0x147ae144,3999999,84,0
30410,1515,3,0x147ae144,3999999,112,0
30430,1516,3,0x147ae144,3999999,143,0
30450,1517,3,0x147ae144,3999999,171,0
30470,1518,3,0x147ae144,3999999,188,0
30490,1519,3,0x147ae144,3999999,190,0
30510,1520,3,0x147ae144,3999999,177,0
30530,1521,3,0x147ae144,3999999,151,0
30550,1522,3,0x147ae144,3999999,120,0
30570,1523,3,0x147ae144,3999999,90,0
30590,1524,3,0x147ae144,3999999,70,0
30610,1525,3,0x147ae144,3999999,64,0
30630,1526,3,0x147ae144,3999999,74,0
30650,1527,3,0x147ae144,3999999,97,0
30670,1528,3,0x147ae144,3999999,127,0
30690,1529,3,0x147ae144,3999999,158,0
30710,1530,3,0x147ae144,3999999,181,0
30730,1531,3,0x147ae144,3999999,191,0
30750,1532,3,0x147ae144,3999999,185,0
30770,1533,3,0x147ae144,3999999,165,0
30790,1534,3,0x147ae144,3999999,136,0
30810,1535,3,0x147ae144,3999999,104,0
30830,1536,3,0x147ae144,3999999,78,0
30850,1537,3,0x147ae144,3999999,65,0
30870,1538,3,0x147ae144,3999999,67,0
30890,1539,3,0x147ae144,3999999,84,0
30910,1540,3,0x147ae144,3999999,112,0
30930,1541,3,0x147ae144,3999999,143,0
30950,1542,3,0x147ae144,3999999,171,0
30970,1543,3,0x147ae144,3999999,188,0
30990,1544,3,0x147ae144,3999999,190,0
31010,1545,3,0x147ae144,3999999,177,0
31030,1546,3,0x147ae144,3999999,151,0
31050,1547,3,0x147ae144,3999999,120,0
31070,1548,3,0x147ae144,3999999,90,0
31090,1549,3,0x147ae144,3999999,70,0
31110,1550,3,0x147ae144,3999999,64,0
31130,1551,3,0x147ae144,3999999,74,0
31150,1552,3,0x147ae144,3999999,97,0
31170,1553,3,0x147ae144,3999999,127,0
31190,1554,3,0x147ae144,3999999,158,0
31210,1555,3,0x147ae144,3999999,181,0
31230,1556,3,0x147ae144,3999999,191,0
31250,1557,3,0x147ae144,3999999,185,0
31270,1558,3,0x147ae144,3999999,165,0
31290,1559,3,0x147ae144,3999999,136,0
31310,1560,3,0x147ae144,3999999,104,0
31330,1561,3,0x147ae144,3999999,78,0
31350,1562,3,0x147ae144,3999999,65,0
31370,1563,3,0x147ae144,3999999,67,0
31390,1564,3,0x147ae144,3999999,84,0
31410,1565,3,0x147ae144,3999999,112,0
31430,1566,3,0x147ae144,3999999,143,0
31450,1567,3,0x147ae144,3999999,171,0
31470,1568,3,0x147ae144,3999999,188,0
31490,1569,3,0x147ae144,3999999,190,0
31510,1570,3,0x147ae144,3999999,177,0
31530,1571,3,0x147ae144,3999999,151,0
31550,1572,3,0x147ae144,3999999,120,0
31570,1573,3,0x147ae144,3999999,90,0
31590,1574,3,0x147ae144,3999999,70,0
31610,1575,3,0x147ae144,3999999,64,0
31630,1576,3,0x147ae144,3999999,74,0
31650,1577,3,0x147ae144,3999999,97,0
31670,1578,3,0x147ae144,3999999,127,0
31690,1579,3,0x147ae144,3999999,158,0
31710,1580,3,0x147ae144,3999999,181,0
31730,1581,3,0x147ae144,3999999,191,0
31750,1582,3,0x147ae144,3999999,185,0
31770,1583,3,0x147ae144,3999999,165,0
31790,1584,3,0x147ae144,3999999,136,0
31810,1585,3,0x147ae144,3999999,104,0
31830,1586,3,0x147ae144,3999999,78,0
31850,1587,3,0x147ae144,3999999,65,0
31870,1588,3,0x147ae144,3999999,67,0
31890,1589,3,0x147ae144,3999999,84,0
31910,1590,3,0x147ae144,3999999,112,0
31930,1591,3,0x147ae144,3999999,143,0
31950,1592,3,0x147ae144,3999999,171,0
31970,1593,3,0x147ae144,3999999,188,0
31990,1594,3,0x147ae144,3999999,190,0
32010,1595,3,0x147ae144,3999999,177,0
32030,1596,3,0x147ae144,3999999,151,0
32050,1597,3,0x147ae144,3999999,120,0
32070,1598,3,0x147ae144,3999999,90,0
32090,1599,3,0x147ae144,3999999,70,0
32110,1600,3,0x147ae144,3999999,64,0
32130,1601,3,0x147ae144,3999999,74,0
32150,1602,3,0x147ae144,3999999,97,0
32170,1603,3,0x147ae144,3999999,127,0
32190,1604,3,0x147ae144,3999999,158,0
32210,1605,3,0x147ae144,3999999,181,0
32230,1606,3,0x147ae144,3999999,191,0
32250,1607,3,0x147ae144,3999999,185,0
32270,1608,3,0x147ae144,3999999,165,0
32290,1609,3,0x147ae144,3999999,136,0
32310,1610,3,0x147ae144,3999999,104,0
32330,1611,3,0x147ae144,3999999,78,0
32350,1612,3,0x147ae144,3999999,65,0
32370,1613,3,0x147ae144,3999999,67,0
32390,1614,3,0x147ae144,3999999,84,0
32410,1615,3,0x147ae144,3999999,112,0
32430,1616,3,0x147ae144,3999999,143,0
32450,1617,3,0x147ae144,3999999,171,0
32470,1618,3,0x147ae144,3999999,188,0
32490,1619,3,0x147ae144,3999999,190,0
32510,1620,3,0x147ae144,3999999,177,0
32530,1621,3,0x147ae144,3999999,151,0
32550,1622,3,0x147ae144,3999999,120,0
32570,1623,3,0x147ae144,3999999,90,0
32590,1624,3,0x147ae144,3999999,70,0
32610,1625,3,0x147ae144,3999999,64,0
32630,1626,3,0x147ae144,3999999,74,0
32650,1627,3,0x147ae144,3999999,97,0
32670,1628,3,0x147ae144,3999999,127,0
32690,1629,3,0x147ae144,3999999,158,0
32710,1630,3,0x147ae144,3999999,181,0
32730,1631,3,0x147ae144,3999999,191,0
32750,1632,3,0x147ae144,3999999,185,0
32770,1633,3,0x147ae144,3999999,165,0
32790,1634,3,0x147ae144,3999999,136,0
32810,1635,3,0x147ae144,3999999,104,0
32830,1636,3,0x147ae144,3999999,78,0
32850,1637,3,0x147ae144,3999999,65,0
32870,1638,3,0x147ae144,3999999,67,0
32890,1639,3,0x147ae144,3999999,84,0
32910,1640,3,0x147ae144,3999999,112,0
32930,1641,3,0x147ae144,3999999,143,0
32950,1642,3,0x147ae144,3999999,171,0
32970,1643,3,0x147ae144,3999999,188,0
32990,1644,3,0x147ae144,3999999,190,0
33010,1645,3,0x147ae144,3999999,177,0
33030,1646,3,0x147ae144,3999999,151,0
33050,1647,3,0x147ae144,3999999,120,0
33070,1648,3,0x147ae144,3999999,90,0
33090,1649,3,0x147ae144,3999999,70,0
33110,1650,3,0x147ae144,3999999,64,0
33130,1651,3,0x147ae144,3999999,74,0
33150,1652,3,0x147ae144,3999999,97,0
33170,1653,3,0x147ae144,3999999,127,0
33190,1654,3,0x147ae144,3999999,158,0
33210,1655,3,0x147ae144,3999999,181,0
33230,1656,3,0x147ae144,3999999,191,0
33250,1657,3,0x147ae144,3999999,185,0
33270,1658,3,0x147ae144,3999999,165,0
33290,1659,3,0x147ae144,3999999,136,0
33310,1660,3,0x147ae144,3999999,104,0
33330,1661,3,0x147ae144,3999999,78,0
33350,1662,3,0x147ae144,3999999,65,0
33370,1663,3,0x147ae144,3999999,67,0
33390,1664,3,0x147ae144,3999999,84,0
33410,1665,3,0x147ae144,3999999,112,0
33430,1666,3,0x147ae144,3999999,143,0
33450,1667,3,0x147ae144,3999999,171,0
33470,1668,3,0x147ae144,3999999,188,0
33490,1669,3,0x147ae144,3999999,190,0
33510,1670,3,0x147ae144,3999999,177,0
33530,1671,3,0x147ae144,3999999,151,0
33550,1672,3,0x147ae144,3999999,120,0
33570,1673,3,0x147ae144,3999999,90,0
33590,1674,3,0x147ae144,3999999,70,0
33610,1675,3,0x147ae144,3999999,64,0
33630,1676,3,0x147ae144,3999999,74,0
33650,1677,3,0x147ae144,3999999,97,0
33670,1678,3,0x147ae144,3999999,127,0
33690,1679,3,0x147ae144,3999999,158,0
33710,1680,3,0x147ae144,3999999,181,0
33730,1681,3,0x147ae144,3999999,191,0
33750,1682,3,0x147ae144,3999999,185,0
33770,1683,3,0x147ae144,3999999,165,0
33790,1684,3,0x147ae144,3999999,136,0
33810,1685,3,0x147ae144,3999999,104,0
33830,1686,3,0x147ae144,3999999,78,0
33850,1687,3,0x147ae144,3999999,65,0
33870,1688,3,0x147ae144,3999999,67,0
33890,1689,3,0x147ae144,3999999,84,0
33910,1690,3,0x147ae144,3999999,112,0
33930,1691,3,0x147ae144,3999999,143,0
33950,1692,3,0x147ae144,3999999,171,0
33970,1693,3,0x147ae144,3999999,188,0
33990,1694,3,0x147ae144,3999999,190,0
34010,1695,3,0x147ae144,3999999,177,0
34030,1696,3,0x147ae144,3999999,151,0
34050,1697,3,0x147ae144,3999999,120,0
34070,1698,3,0x147ae144,3999999,90,0
34090,1699,3,0x147ae144,3999999,70,0
34110,1700,3,0x147ae144,3999999,64,0
34130,1701,3,0x147ae144,3999999,74,0
34150,1702,3,0x147ae144,3999999,97,0
34170,1703,3,0x147ae144,3999999,127,0
34190,1704,3,0x147ae144,3999999,158,0
34210,1705,3,0x147ae144,3999999,181,0
34230,1706,3,0x147ae144,3999999,191,0
34250,1707,3,0x147ae144,3999999,185,0
34270,1708,3,0x147ae144,3999999,165,0
34290,1709,3,0x147ae144,3999999,136,0
34310,1710,3,0x147ae144,3999999,104,0
34330,1711,3,0x147ae144,3999999,78,0
34350,1712,3,0x147ae144,3999999,65,0
34370,1713,3,0x147ae144,3999999,67,0
34390,1714,3,0x147ae144,3999999,84,0
34410,1715,3,0x147ae144,3999999,112,0
34430,1716,3,0x147ae144,3999999,143,0
34450,1717,3,0x147ae144,3999999,171,0
34470,1718,3,0x147ae144,3999999,188,0
34490,1719,3,0x147ae144,3999999,190,0
34510,1720,3,0x147ae144,3999999,177,0
34530,1721,3,0x147ae144,3999999,151,0
34550,1722,3,0x147ae144,3999999,120,0
34570,1723,3,0x147ae144,3999999,90,0
34590,1724,3,0x147ae144,3999999,70,0
34610,1725,3,0x147ae144,3999999,64,0
34630,1726,3,0x147ae144,3999999,74,0
34650,1727,3,0x147ae144,3999999,97,0
34670,1728,3,0x147ae144,3999999,127,0
34690,1729,3,0x147ae144,3999999,158,0
34710,1730,3,0x147ae144,3999999,181,0
34730,1731,3,0x147ae144,3999999,191,0
34750,1732,3,0x147ae144,3999999,185,0
34770,1733,3,0x147ae144,3999999,165,0
34790,1734,3,0x147ae144,3999999,136,0
34810,1735,3,0x147ae144,3999999,104,0
34830,1736,3,0x147ae144,3999999,78,0
34850,1737,3,0x147ae144,3999999,65,0
34870,1738,3,0x147ae144,3999999,67,0
34890,1739,3,0x147ae144,3999999,84,0
34910,1740,3,0x147ae144,3999999,112,0
34930,1741,3,0x147ae144,3999999,143,0
34950,1742,3,0x147ae144,3999999,171,0
34970,1743,3,0x147ae144,3999999,188,0
34990,1744,3,0x147ae144,3999999,190,0
35010,1745,3,0x147ae144,3999999,177,0
35030,1746,3,0x147ae144,3999999,151,0
35050,1747,3,0x147ae144,3999999,120,0
